id,title,subtitle,lat,lng,teaserUrl,category,category_ger,pic_url,loc_admin1,loc_admin2,click,dest_id,dest_name,loc_name,equal to dest,ok
idsbb83f240,Robella Val-de-Travers.,Robella Val-de-Travers.,46.931122,6.656888,/content/internet/plc/leisure-holidays/de/gruppen/val-de-travers.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/sharedimages/ff/gruppe-trottinett.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Neuchatel,Val-de-Travers District,"{'lat': 46.931122, 'lng': 6.656888}",8504215,Travers,Travers,TRUE,
idsbb7cf3f0,Simmentaler Hausweg.,Simmentaler Hausweg.,46.65611145,7.53972939,/content/internet/plc/leisure-holidays/de/tagesausflug/simmentaler-hausweg.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/simmentaler_hausweg.JPG/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Bern,Frutigen-Niedersimmental District,"{'lat': 46.65611145, 'lng': 7.53972939}",8507296,Erlenbach im Simmental,Erlenbach im Simmental,TRUE,
idsbb9c1025,Ballenberg – dein Museum voller Leben.,Ballenberg – dein Museum voller Leben.,46.7496093,8.0857353,/content/internet/plc/leisure-holidays/de/tagesausflug/freilichtmuseum-ballenberg.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/FreilichtmuseumBallenberg.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Bern,Interlaken-Oberhasli District,"{'lat': 46.7496093, 'lng': 8.0857353}",8508305,Brienz,Brienz,TRUE,
idsbb357632,Internationales Rotkreuzmuseum.,Internationales Rotkreuzmuseum.,46.2274829,6.1367908,/content/internet/plc/leisure-holidays/de/schulen/tipp-internationales-rotkreuzmuseum.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/sharedimages/ff/Internationales-Rotkreuzmuseum-Tipp.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Geneva,Geneva,"{'lat': 46.2274829, 'lng': 6.1367908}",8592945,"Grand-Saconnex, Le Pommier",Le Grand-Saconnex,FALSE,
idsbb1f6d75,La Maison du Gruyère.,La Maison du Gruyère.,46.5838003,7.0826682,/content/internet/plc/leisure-holidays/de/tagesausflug/tipp-la-maison-du-gruyere.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/maisondugruyere.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Fribourg,Gruyere District,"{'lat': 46.5838003, 'lng': 7.0826682}",8504077,Gruyères,Gruyeres,FALSE,
idsbb37e8a9,Monte Tamaro.,Monte Tamaro.,46.1038986,8.8659657,/content/internet/plc/leisure-holidays/de/tagesausflug/monte-tamaro-und-tamaro-lema.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/sharedimages/ff/sommerwelle18/tessin/Monte_Tamaro_1_KeyVisual.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Ticino,Locarno District,"{'lat': 46.1038986, 'lng': 8.8659657}",8505570,Magadino,Magadino,TRUE,
idsbbc8e40e,Stadtführung durch Lenzburg.,Stadtführung durch Lenzburg.,47.3873136,8.1821873,/content/internet/plc/leisure-holidays/de/gruppen/stadtfuehrung-lenzburg.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/lenzburg.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Aargau,Bezirk Lenzburg,"{'lat': 47.3873136, 'lng': 8.1821873}",8502119,Lenzburg,Lenzburg,TRUE,
idsbb1c0fca,Stadtführung durch Willisau.,Stadtführung durch Willisau.,47.1215184,7.99659,/content/internet/plc/leisure-holidays/de/gruppen/stadtfuehrung-willisau.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/willisau.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Lucerne,Willisau District,"{'lat': 47.1215184, 'lng': 7.99659}",8508295,Willisau,Willisau,TRUE,
idsbb310f40,Das Konservatorium und der Botanische Garten der Stadt Genf.,Das Konservatorium und der Botanische Garten der Stadt Genf.,46.2225277,6.142535,/content/internet/plc/leisure-holidays/de/tagesausflug/conservatoire-jardin-botaniques-geneve.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/conservatoire_jardinbotaniquesgeneve.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Geneva,Geneva,"{'lat': 46.2225277, 'lng': 6.142535}",8592945,"Grand-Saconnex, Le Pommier",Le Grand-Saconnex,FALSE,
idsbb6abef0,Stadtführung durch Beromünster.,Stadtführung durch Beromünster.,47.2076373,8.1924386,/content/internet/plc/leisure-holidays/de/gruppen/fuehrung-beromuenster.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/railaway_beromuenster.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Lucerne,Sursee District,"{'lat': 47.2076373, 'lng': 8.1924386}",8502038,"Beromünster, Post",Beromuenster,FALSE,
idsbbf0b42e,Schloss Greyerz.,Schloss Greyerz.,46.5720786,7.0018301,/content/internet/plc/leisure-holidays/de/tagesausflug/chateau-de-gruyeres.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/chateau_gruyeres.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Fribourg,Gruyere District,"{'lat': 46.5720786, 'lng': 7.0018301}",8504066,Vuadens-Sud,Vuadens,FALSE,
idsbbdf6a12,Unterirdischer See von St-Léonard.,Unterirdischer See von St-Léonard.,46.2568413,7.425773,/content/internet/plc/leisure-holidays/de/schulen/tipp-unterirdischer-see-von-st-leonard.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/StLeonard.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Valais,Sion District,"{'lat': 46.2568413, 'lng': 7.425773}",8714447,Saint-Léonard,Saint-Leonard,FALSE,
idsbb54d332,Schloss Lenzburg.,Schloss Lenzburg.,47.3855788,8.104652,/content/internet/plc/leisure-holidays/de/tagesausflug/tipp-schloss-lenzburg.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/Schloss_Lenzburg.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Aargau,Bezirk Aarau,"{'lat': 47.3855788, 'lng': 8.104652}",8509404,Buchs SG,Buchs,FALSE,
idsbb8f6c32,Die Burgen von Bellinzona.,Die Burgen von Bellinzona.,46.1946216,9.0244124,/content/internet/plc/leisure-holidays/de/tagesausflug/die-burgen-von-bellinzona/die-burgen-von-bellinzona-sommer.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/Bellinzona.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Ticino,Bellinzona District,"{'lat': 46.1946216, 'lng': 9.0244124}",8505213,Bellinzona,Bellinzona,TRUE,
idsbbe5715b,Milchmanufaktur Einsiedeln.,Milchmanufaktur Einsiedeln.,47.12799453,8.74446273,/content/internet/plc/leisure-holidays/de/tagesausflug/milchmanufaktur-einsiedeln1.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/mutschli_machen_ohnelogo1.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Schwyz,Bezirk Einsiedeln,"{'lat': 47.12799453, 'lng': 8.74446273}",8503283,Einsiedeln,Einsiedeln,TRUE,
idsbb1855cd,Thunerseeschlösser.,Thunerseeschlösser.,46.69890579,7.70553589,/content/internet/plc/leisure-holidays/de/tagesausflug/thunerseeschloesser.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/thun_thunerseeschloesser.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Bern,Thun District,"{'lat': 46.69890579, 'lng': 7.70553589}",8576747,"Sigriswil, Dorf",Sigriswil,FALSE,
idsbb05e130,Stadtführungen durch Sursee.,Stadtführungen durch Sursee.,47.1740371,8.1089654,/content/internet/plc/leisure-holidays/de/gruppen/stadtfuehrungen-durch-sursee.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/railaway_sursee.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Lucerne,Sursee District,"{'lat': 47.1740371, 'lng': 8.1089654}",8502007,Sursee,Sursee,TRUE,
idsbb7a806e,Glarner Waldperlen mit der App erleben.,Glarner Waldperlen mit der App erleben.,47.0132886,8.9152052,/content/internet/plc/leisure-holidays/de/tagesausflug/glarner-waldperlen.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/glarner-waldperlen.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Schwyz,Bezirk March,"{'lat': 47.0132886, 'lng': 8.9152052}",8503760,"Vorderthal, Post",Vorderthal,FALSE,
idsbb05a581,Monte Lema.,Monte Lema.,46.04061,8.83271,/content/internet/plc/leisure-holidays/de/tagesausflug/monte-lema.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/Monte-Lema.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Lombardy,Provincia di Varese,"{'lat': 46.04061, 'lng': 8.83271}",8574549,"Tumegl/Tomils, Curschiglias",Curiglia,FALSE,n
idsbb6010d0,Insel Mainau (D).,Insel Mainau (D).,47.7054864,9.195575,/content/internet/plc/leisure-holidays/de/tagesausflug/insel-mainau.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/InselMainau.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Baden-Wuerttemberg,Freiburg Region,"{'lat': 47.7054864, 'lng': 9.195575}",8014586,Konstanz,Konstanz,TRUE,
idsbbf41759,Die Parks der Region Lugano.,Die Parks der Region Lugano.,46.0050102,8.9520281,/content/internet/plc/leisure-holidays/de/tagesausflug/die-parks-der-region-lugano.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/parchi_nella_regioneluganese1keyvisual.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Ticino,Lugano District,"{'lat': 46.0050102, 'lng': 8.9520281}",8505300,Lugano,Lugano,TRUE,
idsbbe351da,St. Beatus-Höhlen am Thunersee.,St. Beatus-Höhlen am Thunersee.,46.6844339,7.7818842,/content/internet/plc/leisure-holidays/de/tagesausflug/st-beatus-hohlen-am-thunersee.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/StBeatusHohlenAmThunersee.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Bern,Interlaken-Oberhasli District,"{'lat': 46.6844339, 'lng': 7.7818842}",8507192,Beatenberg,Beatenberg,TRUE,
idsbb0dd1eb,Besichtigung der Freiburger Stadtmauern.,Besichtigung der Freiburger Stadtmauern.,46.803421,7.1512833,/content/internet/plc/leisure-holidays/de/tagesausflug/tipp-besichtigung-freiburger-stadtmauern.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/sharedimages/ff/visite-remparts-fribourg.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Fribourg,Sarine District,"{'lat': 46.803421, 'lng': 7.1512833}",8504100,Fribourg/Freiburg,Fribourg,FALSE,
idsbb633f45,Natur pur im Neeracherried.,Natur pur im Neeracherried.,47.5029806,8.48388223,/content/internet/plc/leisure-holidays/de/tagesausflug/natur-pur-im-neeracherried.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/kiebitz_zumbu_hl.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Zurich,Bezirk Dielsdorf,"{'lat': 47.5029806, 'lng': 8.48388223}",8503783,"Neerach, Post",Neerach,FALSE,
idsbb549a07,Viamala-Schlucht Graubünden.,Viamala-Schlucht Graubünden.,46.6632995,9.4475693,/content/internet/plc/leisure-holidays/de/tagesausflug/viamala-schlucht-graubuenden.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/viamala-schluchtcopyrightdemateocom.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Grisons,Hinterrhein District,"{'lat': 46.6632995, 'lng': 9.4475693}",8509189,Thusis,Thusis,TRUE,
idsbb317492,World Nature Forum.,World Nature Forum.,46.3242659,7.9884511,/content/internet/plc/leisure-holidays/de/tagesausflug/world-nature-forum.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/unesco_world_natureforum.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Valais,Brig District,"{'lat': 46.3242659, 'lng': 7.9884511}",8571170,"Naters, Bine",Naters,FALSE,
idsbbc7daa8,Jaunbach Schlucht.,Jaunbach Schlucht.,46.607226,7.0983589,/content/internet/plc/leisure-holidays/de/tagesausflug/gorges-de-la-jogne.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/gorges_de_la_jogne.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Fribourg,Gruyere District,"{'lat': 46.607226, 'lng': 7.0983589}",8504088,Broc-Village,Broc,FALSE,
idsbb805fe0,Zoo Basel.,Zoo Basel.,47.547416,7.5787636,/content/internet/plc/leisure-holidays/de/tagesausflug/zoo-basel/zoo-basel-sommer.mapteaser.html,SBB_lh_zoo_animal_parks,Zoos_&_Tierparks,/content/dam/internet/sharedimages/ff/sommerwelle18/familien/Zoo_Basel_Key_Visual.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Basel-Landschaft,Bezirk Arlesheim,"{'lat': 47.547416, 'lng': 7.5787636}",8500060,"Binningen, Schloss",Binningen,FALSE,
idsbb7de7b3,Arosa Bärenland.,Arosa Bärenland.,46.786402,9.663151,/content/internet/plc/leisure-holidays/de/tagesausflug/arosa-baerenland.mapteaser.html,SBB_lh_zoo_animal_parks,Zoos_&_Tierparks,/content/dam/internet/upload/raw/images/Arosa-Baerenland.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Grisons,Plessur District,"{'lat': 46.786402, 'lng': 9.663151}",8509157,Arosa,Arosa,TRUE,
idsbbb915ab,Barryland in Martigny.,Barryland in Martigny.,46.0952329,7.0741363,/content/internet/plc/leisure-holidays/de/tagesausflug/barryland.mapteaser.html,SBB_lh_zoo_animal_parks,Zoos_&_Tierparks,/content/dam/internet/upload/raw/images/Barryland.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Valais,Martigny District,"{'lat': 46.0952329, 'lng': 7.0741363}",8570960,"Martigny-Ville, poste",Martigny-Ville,FALSE,
idsbb9c9a75,Sikypark.,Sikypark.,47.2724275,7.4546223,/content/internet/plc/leisure-holidays/de/tagesausflug/sikypark.mapteaser.html,SBB_lh_zoo_animal_parks,Zoos_&_Tierparks,/content/dam/internet/upload/raw/images/sikypark.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Solothurn,Bezirk Lebern,"{'lat': 47.2724275, 'lng': 7.4546223}",8500204,Selzach,Selzach,TRUE,
idsbb0552c3,Zoo Zürich.,Zoo Zürich.,47.3870227,8.5745307,/content/internet/plc/leisure-holidays/de/tagesausflug/zoo-zuerich/zoo-zuerich-sommer.mapteaser.html,SBB_lh_zoo_animal_parks,Zoos_&_Tierparks,/content/dam/internet/upload/raw/images/Zoo-Zuerich.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Zurich,Bezirk Zuerich,"{'lat': 47.3870227, 'lng': 8.5745307}",8591230,"Zürich, Kirche Fluntern",Zuerich (Kreis 7) / Fluntern,FALSE,
idsbb57ac75,Ben’s Kamelfarm in Oberglatt.,Ben’s Kamelfarm in Oberglatt.,47.4800688,8.5074354,/content/internet/plc/leisure-holidays/de/tagesausflug/kamelreiten-auf-in-oberglatt.mapteaser.html,SBB_lh_zoo_animal_parks,Zoos_&_Tierparks,/content/dam/internet/upload/raw/images/bens-kamelfarm.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Zurich,Bezirk Dielsdorf,"{'lat': 47.4800688, 'lng': 8.5074354}",8582612,"Hofstetten ZH, Dorf",Hofstetten,FALSE,
idsbb727f18,Tierisch gut: Walter Zoo Gossau.,Tierisch gut: Walter Zoo Gossau.,47.419493,9.285046,/content/internet/plc/leisure-holidays/de/tagesausflug/walter-zoo-gossau-sg/walter-zoo-gossau-sg-sommer.mapteaser.html,SBB_lh_zoo_animal_parks,Zoos_&_Tierparks,/content/dam/internet/upload/raw/images/Walter-Zoo-Gossau.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Saint Gallen,Wahlkreis St. Gallen,"{'lat': 47.419493, 'lng': 9.285046}",8506789,"Andwil SG, Post",Andwil,FALSE,
idsbbd12be1,Natur- und Tierpark Goldau.,Natur- und Tierpark Goldau.,47.0505111,8.5553972,/content/internet/plc/leisure-holidays/de/tagesausflug/natur-und-tierpark-goldau/natur-und-tierpark-goldau-sommer.mapteaser.html,SBB_lh_zoo_animal_parks,Zoos_&_Tierparks,/content/dam/internet/upload/raw/images/Natur_Tierpark_Goldau.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Schwyz,Bezirk Schwyz,"{'lat': 47.0505111, 'lng': 8.5553972}",8505062,Goldau A4,Goldau,FALSE,
idsbbdcf682,Sea Life Konstanz.,Sea Life Konstanz.,47.656958,9.18029,/content/internet/plc/leisure-holidays/de/tagesausflug/sea-life-konstanz/sea-life-konstanz-sommer.mapteaser.html,SBB_lh_zoo_animal_parks,Zoos_&_Tierparks,/content/dam/internet/upload/raw/images/Sea-Life-Konstanz.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Baden-Wuerttemberg,Freiburg Region,"{'lat': 47.656958, 'lng': 9.18029}",8014586,Konstanz,Konstanz,TRUE,
idsbb39f588,Vogelwarte Sempach.,Vogelwarte Sempach.,47.12814,8.192335,/content/internet/plc/leisure-holidays/de/tagesausflug/vogelwarte-sempach.mapteaser.html,SBB_lh_zoo_animal_parks,Zoos_&_Tierparks,/content/dam/internet/upload/raw/images/Vogelwarte.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Lucerne,Sursee District,"{'lat': 47.12814, 'lng': 8.192335}",8502009,Sempach-Neuenkirch,Sempach,FALSE,
idsbb8e5ab8,Zoo La Garenne.,Zoo La Garenne.,46.4798387,6.2077204,/content/internet/plc/leisure-holidays/de/tagesausflug/tipp-zoo-la-garenne.mapteaser.html,SBB_lh_zoo_animal_parks,Zoos_&_Tierparks,/content/dam/internet/upload/raw/images/zoo_la_garenne.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Vaud,Nyon District,"{'lat': 46.4798387, 'lng': 6.2077204}",8501063,Arzier,Arzier,TRUE,
idsbb360cf8,Aquatis – Aquarium-Vivarium Lausanne.,Aquatis – Aquarium-Vivarium Lausanne.,46.5407552,6.6571985,/content/internet/plc/leisure-holidays/de/tagesausflug/aquatis-aquarium-vivarium-lausanne.mapteaser.html,SBB_lh_zoo_animal_parks,Zoos_&_Tierparks,/content/dam/internet/sharedimages/ff/Aquatis.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Vaud,Lausanne District,"{'lat': 46.5407552, 'lng': 6.6571985}",8579239,"Epalinges, Croisettes",Epalinges,FALSE,
idsbb6618f3,E-Bike-Tour Herzschlaufe Seetal.,E-Bike-Tour Herzschlaufe Seetal.,47.3907901,8.1710606,/content/internet/plc/leisure-holidays/de/tagesausflug/herzschlaufe-seetal.mapteaser.html,SBB_lh_bike_ebike,Velo_&_Bike,/content/dam/internet/upload/raw/images/herzschlaufe_seetal2.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Aargau,Bezirk Lenzburg,"{'lat': 47.3907901, 'lng': 8.1710606}",8502119,Lenzburg,Lenzburg,TRUE,
idsbb57f58b,Herzroute Willisau–Burgdorf.,Herzroute Willisau–Burgdorf.,47.0654106,7.734066,/content/internet/plc/leisure-holidays/de/tagesausflug/herzroute-willisau-burgdorf.mapteaser.html,SBB_lh_bike_ebike,Velo_&_Bike,/content/dam/internet/upload/raw/images/herzroute-willisau-burgdorf.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Bern,Emmental District,"{'lat': 47.0654106, 'lng': 7.734066}",8508272,Sumiswald-Grünen,Sumiswald,FALSE,
idsbb9a9498,E-Bike-Storchen-Tour.,E-Bike-Storchen-Tour.,47.3566197,7.9798353,/content/internet/plc/leisure-holidays/de/tagesausflug/e-bike-storchen-tour.mapteaser.html,SBB_lh_bike_ebike,Velo_&_Bike,/content/dam/internet/upload/raw/images/storchentour_3.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Solothurn,Bezirk Olten,"{'lat': 47.3566197, 'lng': 7.9798353}",8578013,"Niedergösgen, Knoblez",Niedergosgen,FALSE,
idsbbd8c2d1,Belchen Panorama Route.,Belchen Panorama Route.,47.3499624,7.9037033,/content/internet/plc/leisure-holidays/de/tagesausflug/tipp-belchen-panorama-route.mapteaser.html,SBB_lh_bike_ebike,Velo_&_Bike,/content/dam/internet/sharedimages/ff/Belchen-Panoramaroute.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Solothurn,Bezirk Olten,"{'lat': 47.3499624, 'lng': 7.9037033}",8500218,Olten,Olten,TRUE,
idsbb4ffa23,Region Murtensee auf zwei Rädern.,Region Murtensee auf zwei Rädern.,46.9292211,7.120184,/content/internet/plc/leisure-holidays/de/tagesausflug/drei-seen-land-auf-zwei-raedern.mapteaser.html,SBB_lh_bike_ebike,Velo_&_Bike,/content/dam/internet/upload/raw/images/Region_Murtensee_Raedern.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Fribourg,See District,"{'lat': 46.9292211, 'lng': 7.120184}",8504128,Murten/Morat,Murten,FALSE,
idsbbc0709e,Auf der Herzroute von Zug nach Einsiedeln.,Auf der Herzroute von Zug nach Einsiedeln.,47.1692445,8.4497914,/content/internet/plc/leisure-holidays/de/tagesausflug/herzroute-zug-einsiedeln.mapteaser.html,SBB_lh_bike_ebike,Velo_&_Bike,/content/dam/internet/upload/raw/images/einsiedeln_1.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Zug,Zug,"{'lat': 47.1692445, 'lng': 8.4497914}",8502203,Cham,Cham,TRUE,
idsbb315bfd,Veloplausch Gotthard Süd.,Veloplausch Gotthard Süd.,46.5276131,8.6085356,/content/internet/plc/leisure-holidays/de/tagesausflug/veloplausch-gotthard-sued.mapteaser.html,SBB_lh_bike_ebike,Velo_&_Bike,/content/dam/internet/sharedimages/ff/GruppeN_Veloplausch-Gotthard-Sued-3.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Ticino,Leventina District,"{'lat': 46.5276131, 'lng': 8.6085356}",8505201,Airolo,Airolo,TRUE,
idsbb4b142b,Magadino-Tour.,Magadino-Tour.,46.19506,9.0289874,/content/internet/plc/leisure-holidays/de/tagesausflug/magadino-tour.mapteaser.html,SBB_lh_bike_ebike,Velo_&_Bike,/content/dam/internet/upload/raw/images/bellinzona_1.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Ticino,Bellinzona District,"{'lat': 46.19506, 'lng': 9.0289874}",8505213,Bellinzona,Bellinzona,TRUE,
